coco_id,caption,dense_caption,prompt,target_path,generated_path,modality,experiment_id,guidance_scale,num_inference_steps,LPIPS_Distance,DreamSim_Distance,CLIP_Score
12120,A couple of women playing a game of tennis on a tennis court.,"Two women compete in a tennis match on a professional court surrounded by spectators and stadium seating. Both athletes focus intensely on the ball as they move across the blue playing surface. The sporting venue includes advertising displays, officials, and fans observing the competition. The.","Two women compete in a tennis match on a professional court surrounded by spectators and stadium seating. Both athletes focus intensely on the ball as they move across the blue playing surface. The sporting venue includes advertising displays, officials, and fans observing the competition. The.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000012120/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000012120/generated.png,dense_text_only,2,5.0,20,0.733,0.3477,37.8783
87470,a big heard of cows walking down a road in a row with green tags on their ears,A large herd of cattle walks together along a rural road bordered by open countryside. The animals move in an organized line while green ear tags help identify members of the herd. Rolling terrain and natural vegetation create an agricultural landscape in the background. The.,A large herd of cattle walks together along a rural road bordered by open countryside. The animals move in an organized line while green ear tags help identify members of the herd. Rolling terrain and natural vegetation create an agricultural landscape in the background. The.,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000087470/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000087470/generated.png,dense_text_only,2,5.0,20,0.7393,0.6127,28.9434
41872,"A bedroom with  a large bed facing a fireplace that has a television over the top of it, in a shelf space.","A comfortable bedroom contains a large bed, fireplace, television, built-in shelving, and warm lighting. Soft furnishings and decorative details create a relaxing atmosphere designed for rest and comfort. The layout resembles a hotel suite or upscale residential bedroom where entertainment and relaxation are combined in.","A comfortable bedroom contains a large bed, fireplace, television, built-in shelving, and warm lighting. Soft furnishings and decorative details create a relaxing atmosphere designed for rest and comfort. The layout resembles a hotel suite or upscale residential bedroom where entertainment and relaxation are combined in.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000041872/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000041872/generated.png,dense_text_only,2,5.0,20,0.8406,0.5255,29.8084
60899,The young boy is playing in the living room of his house.,"A young boy plays in a living room while raising an object above his head. Household furniture, rugs, and natural light create a comfortable domestic setting. The child appears energetic and engaged in imaginative play. The image captures a candid family moment that reflects childhood.","A young boy plays in a living room while raising an object above his head. Household furniture, rugs, and natural light create a comfortable domestic setting. The child appears energetic and engaged in imaginative play. The image captures a candid family moment that reflects childhood.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000060899/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000060899/generated.png,dense_text_only,2,5.0,20,0.6878,0.5561,34.3386
46872,a man standing next to a truck with some stuff on it,"A man stands beside a flatbed truck loaded with large industrial materials and equipment. The outdoor setting suggests a construction, transportation, or delivery operation. The truck occupies most of the scene while the worker appears to inspect or supervise the cargo. The image highlights logistics.","A man stands beside a flatbed truck loaded with large industrial materials and equipment. The outdoor setting suggests a construction, transportation, or delivery operation. The truck occupies most of the scene while the worker appears to inspect or supervise the cargo. The image highlights logistics.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000046872/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000046872/generated.png,dense_text_only,2,5.0,20,0.6804,0.6519,31.1888
33638,A woman wearing shorts bends over a frying pan on a stove.,"A woman bends over a stove while preparing food in a traditional kitchen. Pots, utensils, and cooking equipment surround her as she works on a meal. The room contains functional appliances and furnishings that support everyday household cooking. The image emphasizes domestic life, food preparation.","A woman bends over a stove while preparing food in a traditional kitchen. Pots, utensils, and cooking equipment surround her as she works on a meal. The room contains functional appliances and furnishings that support everyday household cooking. The image emphasizes domestic life, food preparation.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000033638/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000033638/generated.png,dense_text_only,2,5.0,20,0.7491,0.5336,34.7146
66038,The father and daughter are under an umbrella on the beach.,"A father and daughter relax beneath colorful beach umbrellas near the shoreline. Sand, water, and bright weather create a pleasant coastal environment suited for recreation and family outings. The pair appear comfortable as they spend time together enjoying the outdoors. The image highlights family relationships.","A father and daughter relax beneath colorful beach umbrellas near the shoreline. Sand, water, and bright weather create a pleasant coastal environment suited for recreation and family outings. The pair appear comfortable as they spend time together enjoying the outdoors. The image highlights family relationships.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000066038/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000066038/generated.png,dense_text_only,2,5.0,20,0.6938,0.4245,34.5503
86582,A person watering plants with a computer in the foreground.,"A laptop computer sits prominently in the foreground while a person tends plants in the background. Potted plants, gardening supplies, and outdoor views create a peaceful setting that combines technology with nature. The scene suggests remote work, personal projects, or a lifestyle that balances digital.","A laptop computer sits prominently in the foreground while a person tends plants in the background. Potted plants, gardening supplies, and outdoor views create a peaceful setting that combines technology with nature. The scene suggests remote work, personal projects, or a lifestyle that balances digital.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000086582/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000086582/generated.png,dense_text_only,2,5.0,20,0.7587,0.4771,35.3672
32610,Assortment of laptop computers displayed on table with backpacks full of electronic cords.,"Multiple laptop computers, backpacks, cables, and electronic accessories are displayed across a table. The collection of equipment suggests a workshop, conference, classroom, or technology-focused event. Devices are arranged side by side, emphasizing preparation and connectivity. The image highlights digital tools used for communication, learning, and.","Multiple laptop computers, backpacks, cables, and electronic accessories are displayed across a table. The collection of equipment suggests a workshop, conference, classroom, or technology-focused event. Devices are arranged side by side, emphasizing preparation and connectivity. The image highlights digital tools used for communication, learning, and.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000032610/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000032610/generated.png,dense_text_only,2,5.0,20,0.7454,0.5126,32.5705
8021,An audience is looking at an film of a man taking that is projected onto a wall.,"A speaker stands in front of a large projected image while addressing an audience seated in a darkened room. The presentation appears to be part of a conference, lecture, or public event. Audience members focus on the stage while the presenter gestures toward visual material.","A speaker stands in front of a large projected image while addressing an audience seated in a darkened room. The presentation appears to be part of a conference, lecture, or public event. Audience members focus on the stage while the presenter gestures toward visual material.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000008021/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000008021/generated.png,dense_text_only,2,5.0,20,0.74,0.6235,34.5853
81738,Someone about to cut and birthday cake with blue and yellow frosting.,"A rectangular birthday cake decorated with blue and yellow frosting sits on a kitchen counter while a person uses a knife to cut into it. The cake appears homemade or specially prepared for a celebration, with decorative writing and icing patterns spread across the surface.","A rectangular birthday cake decorated with blue and yellow frosting sits on a kitchen counter while a person uses a knife to cut into it. The cake appears homemade or specially prepared for a celebration, with decorative writing and icing patterns spread across the surface.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000081738/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000081738/generated.png,dense_text_only,2,5.0,20,0.7674,0.4819,40.0326
94944,A skier on skies and a snowboarder carrying a snowboard on a mountain slope.,"Several people are gathered on a snowy mountain slope surrounded by dramatic alpine scenery and distant snow-covered peaks. One individual carries a snowboard while others prepare equipment or rest nearby. The expansive landscape dominates the background, emphasizing the scale of the mountainous environment. The image.","Several people are gathered on a snowy mountain slope surrounded by dramatic alpine scenery and distant snow-covered peaks. One individual carries a snowboard while others prepare equipment or rest nearby. The expansive landscape dominates the background, emphasizing the scale of the mountainous environment. The image.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000094944/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000094944/generated.png,dense_text_only,2,5.0,20,0.6068,0.2987,32.8116
48504,A brown and a gray elephant are in a circus ring and the brown elephant is walking behind the gray elephant as well as two people training them are standing nearby.,Two elephants stand inside a large indoor training or exhibition space while handlers supervise them nearby. One elephant follows behind the other as they move across the floor beneath overhead lighting and structural beams. Equipment and barriers suggest a controlled environment designed for animal care.,Two elephants stand inside a large indoor training or exhibition space while handlers supervise them nearby. One elephant follows behind the other as they move across the floor beneath overhead lighting and structural beams. Equipment and barriers suggest a controlled environment designed for animal care.,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000048504/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000048504/generated.png,dense_text_only,2,5.0,20,0.6447,0.5586,36.3217
69213,Two men who are wearing suits and hats standing next to each other.,"Two men wearing dark suits and matching hats stand side by side outdoors while looking toward the camera. Their formal attire contrasts with the busy background, where people and vehicles are visible. The pair appear composed and confident, suggesting they may be attending a formal.","Two men wearing dark suits and matching hats stand side by side outdoors while looking toward the camera. Their formal attire contrasts with the busy background, where people and vehicles are visible. The pair appear composed and confident, suggesting they may be attending a formal.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000069213/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000069213/generated.png,dense_text_only,2,5.0,20,0.6321,0.382,37.4027
44877,Two people are in a wheelchair and only one of them is holding a racket.,"Two people are positioned on a tennis court, one seated in a wheelchair while holding a tennis racket. The scene highlights adaptive sports and athletic participation regardless of physical ability. Both individuals focus on the activity taking place on the court, surrounded by fencing and.","Two people are positioned on a tennis court, one seated in a wheelchair while holding a tennis racket. The scene highlights adaptive sports and athletic participation regardless of physical ability. Both individuals focus on the activity taking place on the court, surrounded by fencing and.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000044877/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000044877/generated.png,dense_text_only,2,5.0,20,0.7411,0.3948,33.4451
74058,A sidewalk next to the outdoor sitting area of a restaurant.,"A black-and-white street scene shows a sidewalk café or restaurant with outdoor seating positioned beside a busy road. Bicycles are parked nearby while tables and chairs extend beneath awnings. Cars line the street and pedestrians move through the area. The monochrome presentation emphasizes geometry, shadows.","A black-and-white street scene shows a sidewalk café or restaurant with outdoor seating positioned beside a busy road. Bicycles are parked nearby while tables and chairs extend beneath awnings. Cars line the street and pedestrians move through the area. The monochrome presentation emphasizes geometry, shadows.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000074058/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000074058/generated.png,dense_text_only,2,5.0,20,0.6569,0.4458,32.4277
69356,An Indian woman stands in front of a man selling his fruit,"A fruit vendor stands beside a colorful outdoor market stall filled with oranges, bananas, and other produce. A woman stands nearby while additional people move through the area. Trees and buildings line the background, suggesting a neighborhood street market. The image highlights small-scale commerce, local.","A fruit vendor stands beside a colorful outdoor market stall filled with oranges, bananas, and other produce. A woman stands nearby while additional people move through the area. Trees and buildings line the background, suggesting a neighborhood street market. The image highlights small-scale commerce, local.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000069356/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000069356/generated.png,dense_text_only,2,5.0,20,0.7738,0.4106,31.6908
57232,A chair is fashioned from baseball bats and two cushions.,"A chair has been creatively constructed from baseball bats and cushioned seating materials, transforming sporting equipment into functional furniture. Additional decorative items, including a globe and various objects, surround the unusual piece. The craftsmanship demonstrates artistic repurposing and design innovation. The image highlights the intersection.","A chair has been creatively constructed from baseball bats and cushioned seating materials, transforming sporting equipment into functional furniture. Additional decorative items, including a globe and various objects, surround the unusual piece. The craftsmanship demonstrates artistic repurposing and design innovation. The image highlights the intersection.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000057232/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000057232/generated.png,dense_text_only,2,5.0,20,0.7809,0.7638,25.9183
5193,A group of people pose for a picture while a man holds two surfboards.,"A group of people gathers indoors for a photograph while one individual holds two colorful surfboards upright. Several children and adults pose together, smiling toward the camera. The surfboards act as focal points, suggesting a beach, surfing, or recreational theme. The image captures a celebratory.","A group of people gathers indoors for a photograph while one individual holds two colorful surfboards upright. Several children and adults pose together, smiling toward the camera. The surfboards act as focal points, suggesting a beach, surfing, or recreational theme. The image captures a celebratory.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000005193/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000005193/generated.png,dense_text_only,2,5.0,20,0.73,0.5099,35.9182
94751,A traffic light and a signpost at a crossroads intersection near a waterway.,"Traffic lights and road signs stand at an intersection near a waterfront area. Fences, streets, and utility structures define the urban landscape while water and distant infrastructure appear in the background. The scene focuses on transportation systems and traffic management rather than people. The image.","Traffic lights and road signs stand at an intersection near a waterfront area. Fences, streets, and utility structures define the urban landscape while water and distant infrastructure appear in the background. The scene focuses on transportation systems and traffic management rather than people. The image.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000094751/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000094751/generated.png,dense_text_only,2,5.0,20,0.6665,0.5331,35.4959
13546,Young man on skate board balancing on concrete barrier near sidewalk with small park area near by.,"A skateboarder balances on a concrete structure within a small park while performing a trick. The rider’s posture demonstrates concentration and control as wheels contact the edge of the obstacle. Grass, pathways, and recreational facilities surround the scene. The image captures motion and athletic skill.","A skateboarder balances on a concrete structure within a small park while performing a trick. The rider’s posture demonstrates concentration and control as wheels contact the edge of the obstacle. Grass, pathways, and recreational facilities surround the scene. The image captures motion and athletic skill.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000013546/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000013546/generated.png,dense_text_only,2,5.0,20,0.6955,0.362,31.1762
112378,A bunch of bananas on a wooden bench with hammocks in the background.,"A bunch of bananas rests on a wooden bench in an outdoor setting where hammocks and tropical vegetation appear in the background. The fruit is arranged casually, creating a simple still-life composition. Natural lighting and greenery contribute to a relaxed atmosphere. The image highlights everyday.","A bunch of bananas rests on a wooden bench in an outdoor setting where hammocks and tropical vegetation appear in the background. The fruit is arranged casually, creating a simple still-life composition. Natural lighting and greenery contribute to a relaxed atmosphere. The image highlights everyday.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000112378/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000112378/generated.png,dense_text_only,2,5.0,20,0.6862,0.5222,31.4623
57672,a river.A group of people with life jacket rowing a long boat in,"A long rowing boat moves across a calm river while a coordinated team of rowers wearing life jackets paddles together. Their synchronized effort propels the vessel through the water as spectators and shoreline features remain visible in the distance. The image highlights teamwork, endurance, and.","A long rowing boat moves across a calm river while a coordinated team of rowers wearing life jackets paddles together. Their synchronized effort propels the vessel through the water as spectators and shoreline features remain visible in the distance. The image highlights teamwork, endurance, and.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000057672/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000057672/generated.png,dense_text_only,2,5.0,20,0.7303,0.5421,31.6888
19432,He's almost got this tennis ball at the end of his racket.,"A tennis player focuses intensely on a ball approaching the racket during a match on a professional court. Stadium seating and fencing create the backdrop while the athlete prepares to make contact. The composition freezes a precise moment that requires timing, concentration, and technical skill.","A tennis player focuses intensely on a ball approaching the racket during a match on a professional court. Stadium seating and fencing create the backdrop while the athlete prepares to make contact. The composition freezes a precise moment that requires timing, concentration, and technical skill.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000019432/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000019432/generated.png,dense_text_only,2,5.0,20,0.7932,0.4721,30.8696
73702,A couple of guys standingoutside in the sun talking to each other.,"Several people stand together outdoors near a transportation or public-service area while engaged in conversation. Some individuals carry bags or wear protective clothing, suggesting travel, work, or transit-related activities. The scene appears candid and documentary in nature, focusing on social interaction rather than posed photography.","Several people stand together outdoors near a transportation or public-service area while engaged in conversation. Some individuals carry bags or wear protective clothing, suggesting travel, work, or transit-related activities. The scene appears candid and documentary in nature, focusing on social interaction rather than posed photography.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000073702/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000073702/generated.png,dense_text_only,2,5.0,20,0.7099,0.6092,33.6372
84241,Three women cooking in a professional kitchen together.,"Three women work together inside a professional kitchen while preparing food. Large bowls of vegetables, cookware, and stainless-steel surfaces surround them as they coordinate meal preparation. The environment suggests a restaurant, catering operation, or culinary training setting. The image highlights teamwork, food service, and culinary.","Three women work together inside a professional kitchen while preparing food. Large bowls of vegetables, cookware, and stainless-steel surfaces surround them as they coordinate meal preparation. The environment suggests a restaurant, catering operation, or culinary training setting. The image highlights teamwork, food service, and culinary.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000084241/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000084241/generated.png,dense_text_only,2,5.0,20,0.743,0.4693,34.3744
34417,Donuts traveling down an assembly line in a factory while people work behind it.,"Donuts move along a production line inside a bakery or food-processing facility while workers supervise operations in the background. Conveyors, trays, and industrial equipment are visible throughout the workspace. The image illustrates large-scale food production and the systems used to manufacture baked goods efficiently. It.","Donuts move along a production line inside a bakery or food-processing facility while workers supervise operations in the background. Conveyors, trays, and industrial equipment are visible throughout the workspace. The image illustrates large-scale food production and the systems used to manufacture baked goods efficiently. It.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000034417/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000034417/generated.png,dense_text_only,2,5.0,20,0.7122,0.4655,34.5187
25181,A train station with an awning is depicted with a train on the right platform.,"A train station platform extends into the distance beneath a large canopy, creating strong lines and symmetry throughout the composition. A train sits along one side of the platform while signs and architectural details reinforce the sense of order. The black-and-white presentation emphasizes structure and.","A train station platform extends into the distance beneath a large canopy, creating strong lines and symmetry throughout the composition. A train sits along one side of the platform while signs and architectural details reinforce the sense of order. The black-and-white presentation emphasizes structure and.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000025181/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000025181/generated.png,dense_text_only,2,5.0,20,0.6466,0.473,33.2088
67213,"A dog jumping through the air above a pool of water that has been marked for distance, with people watching in the distance.","A dog leaps high above a pool during a dock-diving competition while spectators watch from behind barriers. The animal is captured midair, demonstrating athletic ability, speed, and confidence. Water, measuring equipment, and event organizers suggest a structured sporting competition. The image highlights the bond between.","A dog leaps high above a pool during a dock-diving competition while spectators watch from behind barriers. The animal is captured midair, demonstrating athletic ability, speed, and confidence. Water, measuring equipment, and event organizers suggest a structured sporting competition. The image highlights the bond between.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000067213/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000067213/generated.png,dense_text_only,2,5.0,20,0.758,0.6443,36.7505
94871,A group of people standing around sheep on a field.,"Several sheep stand together in a field while people gather nearby. Different breeds and wool colors create visual variety across the scene. The setting resembles an agricultural fair, livestock exhibition, or rural community event where animals are displayed and evaluated. The image highlights farming culture.","Several sheep stand together in a field while people gather nearby. Different breeds and wool colors create visual variety across the scene. The setting resembles an agricultural fair, livestock exhibition, or rural community event where animals are displayed and evaluated. The image highlights farming culture.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000094871/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_5p0/000000094871/generated.png,dense_text_only,2,5.0,20,0.6997,0.449,31.334
2685,A crowd of people stand near a man behind a bar with wine bottles on it.,"Several people are gathered around a wooden bar counter inside a restaurant, tasting room, or social event space. A man stands behind the counter near shelves filled with wine bottles while customers stand close together and talk in small groups. The room appears warmly lit.","Several people are gathered around a wooden bar counter inside a restaurant, tasting room, or social event space. A man stands behind the counter near shelves filled with wine bottles while customers stand close together and talk in small groups. The room appears warmly lit.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000002685/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000002685/generated.png,dense_text_only,2,7.5,20,0.7863,0.5818,33.1367
6763,A man and a women posing next to one another in front of a table.,"A man and a woman sit close together at a table inside a dimly lit restaurant or bar. The man wears a dress shirt and tie and has his arm around the smiling woman beside him. Plates, utensils, and drinks are visible on the table.","A man and a woman sit close together at a table inside a dimly lit restaurant or bar. The man wears a dress shirt and tie and has his arm around the smiling woman beside him. Plates, utensils, and drinks are visible on the table.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000006763/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000006763/generated.png,dense_text_only,2,7.5,20,0.7495,0.5956,34.52
87144,A baby sitting between a lady and a man on a bench under a tree.,"A woman, a young child, and an elderly man sit on a park bench beneath the shade of a tree. The woman sits on the left wearing a patterned dress, the child sits near the center, and the older man sits on the right wearing.","A woman, a young child, and an elderly man sit on a park bench beneath the shade of a tree. The woman sits on the left wearing a patterned dress, the child sits near the center, and the older man sits on the right wearing.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000087144/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000087144/generated.png,dense_text_only,2,7.5,20,0.7724,0.4278,35.3339
2157,A table topped with a cake covered in berries next to a plate of sandwiches.,"A table covered with a red tablecloth is arranged with desserts and party food in an outdoor or bright dining setting. A large cake topped with blueberries and raspberries sits near the front beside plates of sandwiches, bread, grapes, wine glasses, napkins, and stacked dishes.","A table covered with a red tablecloth is arranged with desserts and party food in an outdoor or bright dining setting. A large cake topped with blueberries and raspberries sits near the front beside plates of sandwiches, bread, grapes, wine glasses, napkins, and stacked dishes.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000002157/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000002157/generated.png,dense_text_only,2,7.5,20,0.736,0.4018,36.5855
14226,A person is sitting in a chair at a table with a laptop computer.,A man sits alone in a passenger train or railcar while using a laptop computer on a fold-out table in front of him. He wears a jacket and looks downward toward the screen with a focused expression. A large window beside him shows blurred scenery.,A man sits alone in a passenger train or railcar while using a laptop computer on a fold-out table in front of him. He wears a jacket and looks downward toward the screen with a focused expression. A large window beside him shows blurred scenery.,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000014226/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000014226/generated.png,dense_text_only,2,7.5,20,0.6848,0.5359,33.63
35279,"A man laying his head down next to electronics, a butterfly, and a book.","A cluttered workspace or floor area contains several electronic devices and accessories arranged close together. A laptop displays a simple image on its screen, while a smartphone, cables, speakers, papers, a bottle, and other gadgets sit nearby. Part of a person’s face appears near the.","A cluttered workspace or floor area contains several electronic devices and accessories arranged close together. A laptop displays a simple image on its screen, while a smartphone, cables, speakers, papers, a bottle, and other gadgets sit nearby. Part of a person’s face appears near the.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000035279/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000035279/generated.png,dense_text_only,2,7.5,20,0.7672,0.4643,30.7049
31620,A woman in a white dress and a man in gray stand near a cake on a white table under a white canopy.,"Inside a large white event tent, a woman in a white dress and a man in a gray suit stand near a decorated table. The table is covered with a white cloth and appears to hold a cake or centerpiece. Soft light filters through the.","Inside a large white event tent, a woman in a white dress and a man in a gray suit stand near a decorated table. The table is covered with a white cloth and appears to hold a cake or centerpiece. Soft light filters through the.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000031620/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000031620/generated.png,dense_text_only,2,7.5,20,0.7022,0.4866,32.9154
95707,Several pastries sitting on aluminum foil next to a bowl with a knife and spatula in it.,"Several pastries and baked goods are arranged on aluminum foil on a table, with a bowl, knife, and spatula placed nearby for serving. The food includes rectangular pieces and a pale frosted or light-colored dessert item, suggesting a dessert spread or homemade baked selection. The.","Several pastries and baked goods are arranged on aluminum foil on a table, with a bowl, knife, and spatula placed nearby for serving. The food includes rectangular pieces and a pale frosted or light-colored dessert item, suggesting a dessert spread or homemade baked selection. The.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000095707/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000095707/generated.png,dense_text_only,2,7.5,20,0.743,0.6265,29.4047
54605,Milkshake in tall glass and piece of cake on plate near forks.,"A tall milkshake in a glass is topped with whipped cream and placed on a restaurant table beside a slice of layered cake on a white plate. A fork, napkins, and other table items sit nearby, while the background is dim and softly blurred. The.","A tall milkshake in a glass is topped with whipped cream and placed on a restaurant table beside a slice of layered cake on a white plate. A fork, napkins, and other table items sit nearby, while the background is dim and softly blurred. The.",/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000054605/target.png,/Users/yixiaoz/Desktop/cs348k_proj/outputs/baseline_semantic_dense/cfg_7p5/000000054605/generated.png,dense_text_only,2,7.5,20,0.7595,0.5447,32.125
