coco_id,caption,dense_caption,prompt,target_path,canny_path,generated_path,modality,guidance_scale,controlnet_conditioning_scale,num_inference_steps,LPIPS_Distance,DreamSim_Distance,CLIP_Score
24243,"Two ladies seated with cups of drinks, one smoking while the other seated inside a fridge",Two women sit near a storefront or street-side seating area while holding drinks. One woman smokes a cigarette while the other sits inside a display-like enclosure resembling a refrigerator or booth. The unusual arrangement creates an eye-catching urban scene. Pedestrians and city elements appear in.,Two women sit near a storefront or street-side seating area while holding drinks. One woman smokes a cigarette while the other sits inside a display-like enclosure resembling a refrigerator or booth. The unusual arrangement creates an eye-catching urban scene. Pedestrians and city elements appear in.,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000024243/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000024243/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000024243/generated.png,dense_text_plus_canny,7.5,1.0,20,0.4202,0.2673,38.8227
31296,"A group of people, some in leftover US army clothing, sit at tables in a large dining room.","A large group of people gather around tables inside a spacious dining room decorated with military memorabilia and clothing. The diners appear engaged in conversation while sharing food and drinks. Wooden floors, warm lighting, and the arrangement of tables create a communal atmosphere. The image.","A large group of people gather around tables inside a spacious dining room decorated with military memorabilia and clothing. The diners appear engaged in conversation while sharing food and drinks. Wooden floors, warm lighting, and the arrangement of tables create a communal atmosphere. The image.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000031296/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000031296/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000031296/generated.png,dense_text_plus_canny,7.5,1.0,20,0.4894,0.2653,34.8079
40083,a vintage photo of some people sitting under an umbrella,"This black-and-white photograph shows several people seated beneath a large umbrella beside a street or outdoor market area. Tables, chairs, and nearby structures suggest a casual public gathering place. The monochrome presentation gives the image a vintage appearance, emphasizing everyday social activity and street life.","This black-and-white photograph shows several people seated beneath a large umbrella beside a street or outdoor market area. Tables, chairs, and nearby structures suggest a casual public gathering place. The monochrome presentation gives the image a vintage appearance, emphasizing everyday social activity and street life.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000040083/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000040083/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000040083/generated.png,dense_text_plus_canny,7.5,1.0,20,0.4246,0.2334,32.3731
36936,A man and woman sitting on a couch playing a video game.,"A man and woman sit together on a couch in a living room while playing a video game. A television displays the game in front of them, and snacks or drinks are visible on nearby tables. The indoor setting feels comfortable and informal, with warm.","A man and woman sit together on a couch in a living room while playing a video game. A television displays the game in front of them, and snacks or drinks are visible on nearby tables. The indoor setting feels comfortable and informal, with warm.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000036936/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000036936/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000036936/generated.png,dense_text_plus_canny,7.5,1.0,20,0.5787,0.3565,32.6188
18150,A man with a receding hairline offers a slice of pizza to a toddler.,"A man with a receding hairline offers a slice of pizza to a young child seated nearby. The pair appear engaged in a friendly interaction, with the child focusing on the food being presented. The indoor setting suggests a casual family meal or gathering. The.","A man with a receding hairline offers a slice of pizza to a young child seated nearby. The pair appear engaged in a friendly interaction, with the child focusing on the food being presented. The indoor setting suggests a casual family meal or gathering. The.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000018150/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000018150/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000018150/generated.png,dense_text_plus_canny,7.5,1.0,20,0.5387,0.2694,36.8706
115870,Some people hanging around in a living room with a big couch.,Several people relax in a spacious living room centered around a large couch and coffee table. Some sit while others stand and converse near large windows that bring natural light into the room. Household decorations and comfortable furniture create a welcoming atmosphere. The scene captures.,Several people relax in a spacious living room centered around a large couch and coffee table. Some sit while others stand and converse near large windows that bring natural light into the room. Household decorations and comfortable furniture create a welcoming atmosphere. The scene captures.,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000115870/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000115870/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000115870/generated.png,dense_text_plus_canny,7.5,1.0,20,0.4682,0.3147,32.3274
32901,Four men are standing together behind a group of red chairs.,"Four men stand together behind a row of red chairs in an indoor event or meeting room. They smile toward the camera and appear dressed in semi-formal attire, suggesting a gathering, celebration, or professional occasion. The composition resembles a group portrait, with the individuals positioned.","Four men stand together behind a row of red chairs in an indoor event or meeting room. They smile toward the camera and appear dressed in semi-formal attire, suggesting a gathering, celebration, or professional occasion. The composition resembles a group portrait, with the individuals positioned.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000032901/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000032901/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000032901/generated.png,dense_text_plus_canny,7.5,1.0,20,0.5515,0.3673,31.762
25560,A cat perches on top of an entertainment center in front of a TV.,"A cat perches on top of an entertainment center directly in front of a television screen. The television displays a person on screen, while the cat appears more interested in the elevated resting spot than the program itself. Household electronics and furniture surround the scene.","A cat perches on top of an entertainment center directly in front of a television screen. The television displays a person on screen, while the cat appears more interested in the elevated resting spot than the program itself. Household electronics and furniture surround the scene.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000025560/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000025560/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000025560/generated.png,dense_text_plus_canny,7.5,1.0,20,0.4834,0.4452,36.4044
115245,Several suitcases on wheels leaning up against one long table with chairs.,"Several suitcases of different sizes stand upright beside a long table and a row of chairs in what appears to be a waiting area or meeting room. The luggage is grouped together on a polished wooden floor, suggesting recent travel, arrival, or preparation for departure.","Several suitcases of different sizes stand upright beside a long table and a row of chairs in what appears to be a waiting area or meeting room. The luggage is grouped together on a polished wooden floor, suggesting recent travel, arrival, or preparation for departure.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000115245/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000115245/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000115245/generated.png,dense_text_plus_canny,7.5,1.0,20,0.5222,0.3559,33.7864
5001,A group of people holding a large pair of scissors to a ribbon.,"A crowd of adults and children gather around a ceremonial ribbon-cutting event. Several people smile and pose while a large pair of scissors is used to cut a ribbon stretched across the foreground. Balloons, cameras, and excited expressions contribute to the celebratory atmosphere. The gathering.","A crowd of adults and children gather around a ceremonial ribbon-cutting event. Several people smile and pose while a large pair of scissors is used to cut a ribbon stretched across the foreground. Balloons, cameras, and excited expressions contribute to the celebratory atmosphere. The gathering.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000005001/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000005001/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000005001/generated.png,dense_text_plus_canny,7.5,1.0,20,0.5418,0.3513,30.586
3934,A young girl in the foreground and a woman in a bridal dress and other adults in the background.,"A young girl wearing a light-colored dress stands in the foreground of a living room while adults gather in the background. Motion blur gives the impression of movement and activity throughout the room. Furniture, decorations, and warm indoor lighting create a family-oriented atmosphere. The scene.","A young girl wearing a light-colored dress stands in the foreground of a living room while adults gather in the background. Motion blur gives the impression of movement and activity throughout the room. Furniture, decorations, and warm indoor lighting create a family-oriented atmosphere. The scene.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000003934/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000003934/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000003934/generated.png,dense_text_plus_canny,7.5,1.0,20,0.5343,0.3199,34.9336
91500,Two kids hanging out playing video games on folding chairs.,"Two young men sit on folding chairs while playing a video game together indoors. Each player holds a game controller and focuses on an off-camera television or display. The room contains tables, chairs, and household furnishings that suggest a casual social gathering. Their relaxed posture.","Two young men sit on folding chairs while playing a video game together indoors. Each player holds a game controller and focuses on an off-camera television or display. The room contains tables, chairs, and household furnishings that suggest a casual social gathering. Their relaxed posture.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000091500/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000091500/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000091500/generated.png,dense_text_plus_canny,7.5,1.0,20,0.4918,0.3663,36.1341
82696,a white and black bird is walking by a table and some chairs,"A white and black bird walks across the floor of an indoor dining area filled with tables and chairs. The bird moves freely between the furniture, creating an unusual contrast between wildlife and a human-designed environment. Empty chairs and table arrangements suggest a cafeteria, restaurant.","A white and black bird walks across the floor of an indoor dining area filled with tables and chairs. The bird moves freely between the furniture, creating an unusual contrast between wildlife and a human-designed environment. Empty chairs and table arrangements suggest a cafeteria, restaurant.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000082696/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000082696/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000082696/generated.png,dense_text_plus_canny,7.5,1.0,20,0.4983,0.3491,37.1924
25986,"Food is on the counter including a glass of water, rice, vegetables, and more","Several plates of food are arranged on a kitchen counter, including vegetables, rice, and prepared dishes ready to be served. Bowls, utensils, and drinking glasses surround the meal preparation area. The countertop is busy with ingredients and completed dishes, suggesting an active cooking session or.","Several plates of food are arranged on a kitchen counter, including vegetables, rice, and prepared dishes ready to be served. Bowls, utensils, and drinking glasses surround the meal preparation area. The countertop is busy with ingredients and completed dishes, suggesting an active cooking session or.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000025986/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000025986/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000025986/generated.png,dense_text_plus_canny,7.5,1.0,20,0.5512,0.2934,31.3798
17899,Woman working with large assortment of baked goods at kitchen table.,An older woman works at a kitchen table covered with baking supplies and a large assortment of cookies or pastries. Trays of baked goods are arranged across the tabletop while ingredients and utensils remain nearby. The woman appears focused on decorating or organizing the treats.,An older woman works at a kitchen table covered with baking supplies and a large assortment of cookies or pastries. Trays of baked goods are arranged across the tabletop while ingredients and utensils remain nearby. The woman appears focused on decorating or organizing the treats.,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000017899/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000017899/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000017899/generated.png,dense_text_plus_canny,7.5,1.0,20,0.5282,0.3104,37.8917
36494,"A crowd of people sitting in a room, with a clock tower in front.","A large crowd gathers inside a spacious hall featuring an enormous illuminated clock structure mounted on the wall. People sit and stand around tables while enjoying food, drinks, and conversation. The architecture, lighting, and oversized clock create a dramatic focal point within the room. The.","A large crowd gathers inside a spacious hall featuring an enormous illuminated clock structure mounted on the wall. People sit and stand around tables while enjoying food, drinks, and conversation. The architecture, lighting, and oversized clock create a dramatic focal point within the room. The.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000036494/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000036494/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000036494/generated.png,dense_text_plus_canny,7.5,1.0,20,0.4925,0.2688,33.3468
24610,There is a laptop computer in a room with a couch and a bookcase.,"A quiet room contains a desk with a laptop computer, bookshelves filled with books, and a couch positioned along one wall. Warm lighting and simple furnishings create a calm, comfortable environment suitable for reading, studying, or working. The arrangement suggests a personal living space or.","A quiet room contains a desk with a laptop computer, bookshelves filled with books, and a couch positioned along one wall. Warm lighting and simple furnishings create a calm, comfortable environment suitable for reading, studying, or working. The arrangement suggests a personal living space or.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000024610/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000024610/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000024610/generated.png,dense_text_plus_canny,7.5,1.0,20,0.6484,0.4048,28.0589
18380,a family sitting around a long table filled with a lot of food,"A large family gathers around a long dining table filled with food, drinks, and serving dishes. Adults and children smile toward the camera while seated closely together in a warm home environment. The table is crowded with meals prepared for sharing, creating a festive atmosphere.","A large family gathers around a long dining table filled with food, drinks, and serving dishes. Adults and children smile toward the camera while seated closely together in a warm home environment. The table is crowded with meals prepared for sharing, creating a festive atmosphere.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000018380/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000018380/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000018380/generated.png,dense_text_plus_canny,7.5,1.0,20,0.491,0.1928,36.7786
102411,Two people sitting on a motorcycle in the street next to a beach.,"Two people sit on a motorcycle parked beside a waterfront area near a beach. The ocean, shoreline, and distant scenery provide a scenic backdrop while the riders pause along the road. Nearby pedestrians and open coastal views contribute to the relaxed atmosphere. The image combines.","Two people sit on a motorcycle parked beside a waterfront area near a beach. The ocean, shoreline, and distant scenery provide a scenic backdrop while the riders pause along the road. Nearby pedestrians and open coastal views contribute to the relaxed atmosphere. The image combines.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000102411/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000102411/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000102411/generated.png,dense_text_plus_canny,7.5,1.0,20,0.4902,0.298,37.9691
99053,"A bowl of noodles, meat, broccoli and carrots in a sauce with a fork.","A bowl of noodles mixed with meat, broccoli, carrots, and vegetables sits on a table with a fork resting inside. The colorful ingredients are coated in sauce and arranged casually within the bowl. The close-up perspective focuses attention on the meal while minimizing background distractions.","A bowl of noodles mixed with meat, broccoli, carrots, and vegetables sits on a table with a fork resting inside. The colorful ingredients are coated in sauce and arranged casually within the bowl. The close-up perspective focuses attention on the meal while minimizing background distractions.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000099053/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000099053/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000099053/generated.png,dense_text_plus_canny,7.5,1.0,20,0.6205,0.319,32.4079
84650,THERE IS A CAT THAT IS SITTION ON TOP OF THE SUITCASE,A cat rests comfortably on top of a large suitcase surrounded by luggage and travel bags. The animal appears relaxed despite sitting among items associated with movement and transportation. The scene suggests preparation for a trip or recent arrival. The contrast between the cat’s calm.,A cat rests comfortably on top of a large suitcase surrounded by luggage and travel bags. The animal appears relaxed despite sitting among items associated with movement and transportation. The scene suggests preparation for a trip or recent arrival. The contrast between the cat’s calm.,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000084650/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000084650/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000084650/generated.png,dense_text_plus_canny,7.5,1.0,20,0.5969,0.468,35.304
114049,"People inside a commuter train, with their luggage and bicycles.","Passengers stand inside a crowded train car surrounded by luggage, bicycles, and personal belongings. The narrow aisle is filled with travelers preparing for or continuing their journey. Bicycle wheels, suitcases, and overhead fixtures emphasize the transportation setting. The image captures the realities of public transit.","Passengers stand inside a crowded train car surrounded by luggage, bicycles, and personal belongings. The narrow aisle is filled with travelers preparing for or continuing their journey. Bicycle wheels, suitcases, and overhead fixtures emphasize the transportation setting. The image captures the realities of public transit.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000114049/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000114049/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000114049/generated.png,dense_text_plus_canny,7.5,1.0,20,0.4728,0.3805,33.9556
100723,Crown marching in one direction in a lightly attended protest.,"A group of protesters march through a public street carrying signs and banners while moving together in the same direction. Participants of different ages fill the scene, creating a visible demonstration of collective action. The signs suggest support for a social or political cause, while.","A group of protesters march through a public street carrying signs and banners while moving together in the same direction. Participants of different ages fill the scene, creating a visible demonstration of collective action. The signs suggest support for a social or political cause, while.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000100723/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000100723/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000100723/generated.png,dense_text_plus_canny,7.5,1.0,20,0.4798,0.2869,30.3891
40471,A painted white kitchen with a refrigerator and an automatic dish washer next to an oven stove.,"A clean white kitchen contains a refrigerator, oven, dishwasher, cabinets, and countertops arranged in a practical layout. Bright lighting reflects off the appliances and tiled surfaces, creating an organized and modern appearance. The room appears ready for cooking and daily household use. The image emphasizes.","A clean white kitchen contains a refrigerator, oven, dishwasher, cabinets, and countertops arranged in a practical layout. Bright lighting reflects off the appliances and tiled surfaces, creating an organized and modern appearance. The room appears ready for cooking and daily household use. The image emphasizes.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000040471/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000040471/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000040471/generated.png,dense_text_plus_canny,7.5,1.0,20,0.5059,0.3538,32.8457
100238,A family standing next to each other while holding frisbees.,"A family stands outdoors together while holding colorful frisbees. Adults and children pose side by side in a grassy area, appearing relaxed and cheerful. The open environment suggests a park, recreational field, or family gathering. Their casual clothing and outdoor setting contribute to a friendly.","A family stands outdoors together while holding colorful frisbees. Adults and children pose side by side in a grassy area, appearing relaxed and cheerful. The open environment suggests a park, recreational field, or family gathering. Their casual clothing and outdoor setting contribute to a friendly.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000100238/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000100238/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000100238/generated.png,dense_text_plus_canny,7.5,1.0,20,0.5351,0.3526,33.5382
39484,A street full of cars that are driving and parked and a group of people sitting outside eating.,"Cars move along a city street lined with buildings, storefronts, and restaurants. Some people sit outside dining establishments while traffic passes through the urban area. Signs, parked vehicles, and commercial activity contribute to a lively downtown atmosphere. The image captures the interaction between transportation, business.","Cars move along a city street lined with buildings, storefronts, and restaurants. Some people sit outside dining establishments while traffic passes through the urban area. Signs, parked vehicles, and commercial activity contribute to a lively downtown atmosphere. The image captures the interaction between transportation, business.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000039484/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000039484/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000039484/generated.png,dense_text_plus_canny,7.5,1.0,20,0.4867,0.2911,28.5957
13729,A group of people playing with a Wii in the living room.,"Several people stand in a living room while playing a Nintendo Wii video game. Participants face a television and appear engaged in the activity, moving their bodies as part of the gameplay. Household furniture, decorations, and open floor space provide room for interaction. The image.","Several people stand in a living room while playing a Nintendo Wii video game. Participants face a television and appear engaged in the activity, moving their bodies as part of the gameplay. Household furniture, decorations, and open floor space provide room for interaction. The image.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000013729/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000013729/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000013729/generated.png,dense_text_plus_canny,7.5,1.0,20,0.4846,0.3702,35.636
80340,a small child wearing a tie and holding a suitcase with other people in the background,"A small child wearing a dress shirt, tie, and formal clothing stands on a sidewalk holding a rolling suitcase. Adults and other people gather nearby in the background, suggesting a family event, celebration, or travel occasion. The child’s serious posture contrasts with the oversized luggage.","A small child wearing a dress shirt, tie, and formal clothing stands on a sidewalk holding a rolling suitcase. Adults and other people gather nearby in the background, suggesting a family event, celebration, or travel occasion. The child’s serious posture contrasts with the oversized luggage.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000080340/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000080340/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000080340/generated.png,dense_text_plus_canny,7.5,1.0,20,0.3955,0.3072,36.8784
38829,Two boys riding on a single bicycle on a city street,"Two people ride together through a busy city street on a single bicycle while surrounded by scooters, motorcycles, and other commuters. Urban storefronts, signs, and passing vehicles create a lively transportation scene. The riders appear relaxed as they navigate traffic alongside other travelers. The image.","Two people ride together through a busy city street on a single bicycle while surrounded by scooters, motorcycles, and other commuters. Urban storefronts, signs, and passing vehicles create a lively transportation scene. The riders appear relaxed as they navigate traffic alongside other travelers. The image.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000038829/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000038829/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000038829/generated.png,dense_text_plus_canny,7.5,1.0,20,0.5065,0.2457,34.1242
66841,"A whimsical artistic toaster has eyes, a mouth, a nose, spoon feet, spoon ears, and a mixing beater tail.","A whimsical toaster has been creatively decorated with eyes, a nose, spoon-shaped ears, and other objects to resemble a human face. The appliance stands upright in a kitchen or dining area, transforming an ordinary household item into a playful character. Surrounding utensils and decorative elements.","A whimsical toaster has been creatively decorated with eyes, a nose, spoon-shaped ears, and other objects to resemble a human face. The appliance stands upright in a kitchen or dining area, transforming an ordinary household item into a playful character. Surrounding utensils and decorative elements.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000066841/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000066841/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000066841/generated.png,dense_text_plus_canny,7.5,1.0,20,0.5312,0.3259,36.1421
25386,A man and woman are sitting together while the man eats with chopsticks.,"A man and woman sit together at a restaurant table while sharing a meal. Plates of food, chopsticks, drinks, and condiments are arranged in front of them as they look toward the camera. The indoor dining environment appears casual and welcoming. Their expressions suggest a.","A man and woman sit together at a restaurant table while sharing a meal. Plates of food, chopsticks, drinks, and condiments are arranged in front of them as they look toward the camera. The indoor dining environment appears casual and welcoming. Their expressions suggest a.",/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000025386/target.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000025386/canny.png,/Users/sophiahuang/Desktop/CS348K/cs348k_proj/outputs/controlnet_canny/cfg_7p5_control_1p0/000000025386/generated.png,dense_text_plus_canny,7.5,1.0,20,0.5271,0.4187,34.1379
